epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
187,845.658,0.59622,0.4704,1.2178,0.85741,0.79437,0.8062,0.60891,0.71527,1.10638,2.39432,0.00165093,0.00165093,0.00165093
188,850.076,0.62588,0.48626,1.30225,0.74492,0.6501,0.71424,0.65515,0.49137,1.09476,3.10957,0.00165084,0.00165084,0.00165084
189,854.48,0.62184,0.50585,1.25565,0.90831,0.64426,0.78435,0.68461,0.63987,1.256,2.82165,0.00165076,0.00165076,0.00165076
190,858.886,0.60541,0.50318,1.28255,0.80857,0.68254,0.7112,0.59541,0.73502,1.29595,2.22767,0.00165067,0.00165067,0.00165067
191,863.275,0.61209,0.48978,1.27533,0.89436,0.73016,0.81631,0.66791,0.57972,0.78415,2.21025,0.00165059,0.00165059,0.00165059
192,867.658,0.57951,0.48379,1.26857,0.86097,0.78673,0.84546,0.70985,0.57274,0.99315,2.18234,0.00165051,0.00165051,0.00165051
193,872.025,0.58932,0.47791,1.26088,0.90292,0.70635,0.75586,0.66876,0.54788,1.0354,2.63083,0.00165042,0.00165042,0.00165042
194,876.52,0.61478,0.50109,1.24622,0.92287,0.7619,0.82656,0.71504,0.61126,1.04628,2.2072,0.00165034,0.00165034,0.00165034
195,880.922,0.61572,0.4853,1.24482,0.88007,0.73016,0.8111,0.6925,0.55134,0.84725,2.24051,0.00165025,0.00165025,0.00165025
196,885.679,0.59613,0.48974,1.25205,0.89785,0.73016,0.84741,0.76416,0.51433,0.91116,2.39017,0.00165017,0.00165017,0.00165017
197,890.164,0.60451,0.49415,1.29183,0.87867,0.88559,0.92898,0.84249,0.44774,0.61082,2.26511,0.00165008,0.00165008,0.00165008
198,894.798,0.61343,0.4798,1.28763,0.8598,0.78021,0.86927,0.71721,0.60772,0.7513,2.0311,0.00164999,0.00164999,0.00164999
199,899.305,0.62621,0.49877,1.2794,0.90372,0.73306,0.86231,0.77076,0.52391,0.63768,2.07987,0.0016499,0.0016499,0.0016499
200,903.743,0.62116,0.48709,1.31554,0.94329,0.88889,0.94422,0.84155,0.48382,0.53019,2.26578,0.00164982,0.00164982,0.00164982
201,908.119,0.6,0.46137,1.26621,0.96637,0.80669,0.88535,0.7918,0.57843,0.72778,1.84415,0.00164973,0.00164973,0.00164973
202,912.543,0.62436,0.4868,1.25863,0.91336,0.68645,0.80952,0.71138,0.53864,0.95832,2.00922,0.00164965,0.00164965,0.00164965
203,916.99,0.62836,0.49404,1.26855,0.9614,0.80427,0.93005,0.77044,0.54662,0.68425,2.00754,0.00164956,0.00164956,0.00164956
204,921.4,0.61865,0.47321,1.22403,0.92398,0.78095,0.84188,0.71089,0.58175,0.70067,2.38863,0.00164948,0.00164948,0.00164948
205,925.93,0.60142,0.50556,1.25189,0.75127,0.73016,0.74794,0.64315,0.60926,0.90889,2.62269,0.00164939,0.00164939,0.00164939
206,930.472,0.62787,0.52495,1.30384,0.86341,0.6746,0.70771,0.58094,0.61184,1.21047,2.16873,0.00164931,0.00164931,0.00164931
207,935.31,0.59848,0.50238,1.25976,0.82914,0.75397,0.78152,0.68486,0.53659,0.90448,2.11366,0.00164922,0.00164922,0.00164922
208,940.183,0.61505,0.4947,1.30617,0.80634,0.84815,0.83752,0.71239,0.58604,0.77495,2.49177,0.00164913,0.00164913,0.00164913
209,944.825,0.60244,0.47015,1.25711,0.83831,0.7936,0.83203,0.69458,0.67445,0.84956,2.03335,0.00164904,0.00164904,0.00164904
210,949.407,0.59191,0.45409,1.24017,0.98516,0.64875,0.77084,0.64759,0.67197,0.98349,2.01586,0.00164895,0.00164895,0.00164895
211,954.466,0.59849,0.47842,1.22115,0.97828,0.73801,0.77803,0.68331,0.66001,0.90439,2.55843,0.00164886,0.00164886,0.00164886
212,959.226,0.58233,0.47108,1.27551,0.96941,0.69841,0.81351,0.74438,0.5157,0.80861,2.89934,0.00164876,0.00164876,0.00164876
213,964.057,0.61275,0.48668,1.28884,0.95814,0.7676,0.86289,0.72635,0.58031,0.768,2.23975,0.00164867,0.00164867,0.00164867
214,968.728,0.6307,0.49015,1.26551,0.87878,0.84804,0.88414,0.73432,0.55122,0.7193,2.01035,0.00164858,0.00164858,0.00164858
215,973.512,0.5987,0.46408,1.27757,0.92814,0.82756,0.90733,0.7845,0.59483,0.78074,1.99951,0.00164849,0.00164849,0.00164849
216,977.854,0.63232,0.49959,1.23694,0.8965,0.84789,0.90875,0.77201,0.60115,0.73385,2.58756,0.0016484,0.0016484,0.0016484
217,982.348,0.62077,0.48491,1.26732,0.85098,0.86508,0.88771,0.73191,0.63902,0.86545,2.12196,0.00164832,0.00164832,0.00164832
218,986.781,0.60639,0.49069,1.27242,0.87951,0.6531,0.80465,0.6781,0.60004,0.93078,2.21449,0.00164823,0.00164823,0.00164823
219,991.147,0.58856,0.47385,1.22656,0.83895,0.73016,0.81739,0.71698,0.50811,0.90032,2.48156,0.00164815,0.00164815,0.00164815
220,995.661,0.58272,0.45943,1.21834,0.95507,0.65079,0.77879,0.69246,0.51244,0.77292,2.28619,0.00164806,0.00164806,0.00164806
221,1000.27,0.61852,0.49619,1.26937,0.98895,0.73016,0.82589,0.71253,0.59912,0.73728,2.45677,0.00164798,0.00164798,0.00164798
222,1005.15,0.57966,0.46078,1.20483,0.96755,0.77718,0.82318,0.71335,0.65319,0.99607,2.21716,0.00164789,0.00164789,0.00164789
223,1009.83,0.59991,0.4784,1.23271,0.90093,0.80779,0.84658,0.74308,0.52483,0.79106,2.78367,0.0016478,0.0016478,0.0016478
224,1014.68,0.6088,0.4853,1.24808,0.90159,0.78382,0.87865,0.74997,0.56484,0.78546,2.38986,0.0016477,0.0016477,0.0016477
225,1019.53,0.59463,0.46699,1.24426,0.91749,0.80952,0.88756,0.77494,0.6,0.777,2.00361,0.00164761,0.00164761,0.00164761
226,1024.33,0.57005,0.47018,1.24242,0.92456,0.7665,0.79965,0.71047,0.51967,0.90659,2.49085,0.00164752,0.00164752,0.00164752
227,1029.08,0.603,0.4763,1.26033,0.91827,0.69127,0.8353,0.73498,0.49968,0.75918,2.23385,0.00164743,0.00164743,0.00164743
228,1033.71,0.59223,0.46885,1.21754,0.97978,0.61728,0.75303,0.67679,0.62305,1.20501,2.12618,0.00164734,0.00164734,0.00164734
