epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
187,865.126,0.54195,0.42647,1.05897,0.61815,0.73949,0.68949,0.57402,0.48259,1.23762,3.82374,0.00165055,0.00165055,0.00165055
188,869.539,0.56129,0.45968,1.07608,0.59656,0.78384,0.75752,0.59496,0.63974,1.03039,4.16478,0.00165047,0.00165047,0.00165047
189,873.956,0.53644,0.44717,1.06159,0.75224,0.76521,0.79134,0.66888,0.59677,0.82116,4.21875,0.00165039,0.00165039,0.00165039
190,878.35,0.53246,0.44309,1.04455,0.72021,0.79805,0.80527,0.68081,0.54287,0.91141,4.04809,0.0016503,0.0016503,0.0016503
191,882.757,0.54746,0.44457,1.06149,0.65567,0.82805,0.77046,0.59867,0.60314,1.01383,3.26305,0.00165022,0.00165022,0.00165022
192,887.16,0.53743,0.43022,1.05595,0.61804,0.69841,0.77094,0.65607,0.62184,0.92327,4.10551,0.00165013,0.00165013,0.00165013
193,891.609,0.56089,0.44041,1.08574,0.66731,0.75333,0.74849,0.59476,0.68647,1.24428,3.02589,0.00165005,0.00165005,0.00165005
194,896.057,0.56367,0.45026,1.06755,0.72266,0.73605,0.77272,0.63607,0.5577,0.96757,3.94107,0.00164996,0.00164996,0.00164996
195,900.707,0.55633,0.45426,1.04901,0.72725,0.69841,0.74515,0.57967,0.7679,1.19848,2.75576,0.00164988,0.00164988,0.00164988
196,905.091,0.56827,0.45653,1.0708,0.81375,0.7782,0.81716,0.68098,0.61492,0.91174,4.36469,0.00164979,0.00164979,0.00164979
197,909.492,0.55631,0.46797,1.07869,0.69472,0.73828,0.74052,0.55889,0.70103,1.19848,3.97723,0.00164971,0.00164971,0.00164971
198,914.057,0.56483,0.44736,1.08263,0.58264,0.71464,0.6465,0.38399,1.19104,1.55892,3.03406,0.00164962,0.00164962,0.00164962
199,918.558,0.57906,0.47016,1.09014,0.62337,0.78571,0.75738,0.61337,0.69529,0.934,3.77493,0.00164954,0.00164954,0.00164954
200,923.159,0.57577,0.45918,1.07588,0.93594,0.72222,0.85214,0.71268,0.62221,0.70313,4.51275,0.00164945,0.00164945,0.00164945
201,927.773,0.55634,0.42882,1.08192,0.85214,0.7471,0.79128,0.57506,0.83992,1.17243,2.80215,0.00164936,0.00164936,0.00164936
202,932.374,0.56511,0.43049,1.07614,0.9276,0.45238,0.63475,0.46328,0.91872,1.4882,2.82388,0.00164927,0.00164927,0.00164927
203,936.963,0.54883,0.44533,1.04989,0.78732,0.45072,0.63006,0.49241,0.83871,1.43533,3.00053,0.00164919,0.00164919,0.00164919
204,941.428,0.54798,0.40923,1.05073,0.74271,0.65389,0.76757,0.66986,0.5704,1.2514,3.98673,0.0016491,0.0016491,0.0016491
205,945.911,0.52911,0.42765,1.04852,0.78633,0.59973,0.77114,0.65751,0.52182,1.05218,3.51196,0.00164901,0.00164901,0.00164901
206,950.436,0.58906,0.47501,1.08609,0.64618,0.59524,0.6378,0.56059,0.69165,1.17023,3.43934,0.00164893,0.00164893,0.00164893
207,954.98,0.54741,0.45205,1.04095,0.7493,0.58422,0.73457,0.64645,0.65945,1.0737,3.40755,0.00164884,0.00164884,0.00164884
208,959.478,0.55181,0.45819,1.07326,0.86274,0.61058,0.75606,0.62322,0.67613,1.01008,3.5923,0.00164875,0.00164875,0.00164875
209,964.074,0.54063,0.42926,1.05927,0.68146,0.64083,0.69919,0.49221,0.73991,0.93396,3.36958,0.00164867,0.00164867,0.00164867
210,968.723,0.55452,0.42259,1.08008,0.60912,0.70453,0.7055,0.61859,0.56233,0.87952,3.56948,0.00164858,0.00164858,0.00164858
211,973.273,0.54737,0.42609,1.05133,0.71308,0.71429,0.75837,0.65394,0.52637,0.90898,4.58625,0.00164849,0.00164849,0.00164849
212,977.674,0.54913,0.44712,1.05507,0.86809,0.73323,0.7896,0.6855,0.5106,0.91659,4.77419,0.0016484,0.0016484,0.0016484
213,982.121,0.5382,0.42496,1.06307,0.84994,0.83489,0.89551,0.79932,0.52648,0.6626,4.39499,0.00164832,0.00164832,0.00164832
214,986.542,0.54756,0.43773,1.0599,0.86338,0.81212,0.84806,0.7382,0.54181,0.71611,4.31242,0.00164824,0.00164824,0.00164824
215,990.981,0.5378,0.43953,1.04034,0.58905,0.68874,0.69263,0.47346,0.76518,1.2766,3.56826,0.00164815,0.00164815,0.00164815
216,995.472,0.5585,0.48838,1.05496,0.83837,0.62229,0.68557,0.50227,0.75041,1.19078,3.65834,0.00164807,0.00164807,0.00164807
217,999.891,0.55633,0.44744,1.05551,0.63859,0.75442,0.70535,0.56036,0.75711,1.10537,2.71912,0.00164798,0.00164798,0.00164798
218,1004.27,0.56289,0.45138,1.06849,0.65262,0.81423,0.70435,0.54646,0.71417,1.12275,2.46569,0.0016479,0.0016479,0.0016479
219,1008.72,0.55107,0.43685,1.06054,0.75183,0.8034,0.83011,0.63662,0.62461,0.90105,3.02541,0.00164781,0.00164781,0.00164781
220,1013.17,0.52585,0.40035,1.05404,0.80874,0.85208,0.82444,0.613,0.71337,1.15896,2.80044,0.00164773,0.00164773,0.00164773
221,1017.72,0.5815,0.46315,1.112,0.76803,0.69841,0.80598,0.6172,0.64924,1.07255,3.38248,0.00164764,0.00164764,0.00164764
222,1022.31,0.52949,0.41057,1.04312,0.86295,0.67403,0.80872,0.73976,0.4994,0.90404,4.38667,0.00164756,0.00164756,0.00164756
223,1026.72,0.53036,0.41653,1.04169,0.71763,0.81746,0.79172,0.65274,0.55375,0.97272,3.66223,0.00164747,0.00164747,0.00164747
224,1031.17,0.53556,0.43214,1.04673,0.71297,0.75397,0.78469,0.67049,0.60844,0.83186,3.31084,0.00164738,0.00164738,0.00164738
225,1035.61,0.52496,0.42373,1.04476,0.86065,0.73254,0.84782,0.72067,0.52974,0.85593,4.20096,0.0016473,0.0016473,0.0016473
226,1040.04,0.52614,0.41787,1.05696,0.82176,0.83827,0.89252,0.82011,0.44348,0.71901,4.90087,0.00164721,0.00164721,0.00164721
227,1044.47,0.566,0.43394,1.08544,0.94617,0.60357,0.8418,0.62694,0.6723,0.80761,4.07443,0.00164713,0.00164713,0.00164713
228,1048.89,0.52575,0.43112,1.03792,0.56256,0.69205,0.76821,0.63595,0.59128,0.90594,3.98623,0.00164704,0.00164704,0.00164704
229,1053.32,0.53945,0.43032,1.04878,0.60455,0.73016,0.62496,0.54856,0.58439,1.04817,3.10159,0.00164696,0.00164696,0.00164696
230,1057.83,0.54571,0.41621,1.07869,0.57129,0.69841,0.66489,0.52233,0.65794,1.17025,3.29287,0.00164688,0.00164688,0.00164688
231,1062.32,0.55574,0.44624,1.0653,0.67022,0.65104,0.67999,0.54884,0.75908,1.1344,3.61521,0.00164679,0.00164679,0.00164679
232,1066.72,0.52154,0.44079,1.0607,0.64945,0.66454,0.70163,0.59173,0.8141,1.17216,3.63241,0.0016467,0.0016467,0.0016467
233,1071.29,0.53191,0.43381,1.04848,0.58095,0.68294,0.67641,0.5603,0.7929,1.24046,3.53841,0.00164662,0.00164662,0.00164662
234,1075.83,0.55905,0.44415,1.09373,0.83512,0.65223,0.72985,0.61303,0.77979,1.0413,3.01576,0.00164653,0.00164653,0.00164653
235,1080.32,0.51675,0.40697,1.06172,0.84644,0.7464,0.835,0.72243,0.61461,0.85524,3.84812,0.00164645,0.00164645,0.00164645
236,1084.72,0.53542,0.43452,1.0703,0.8381,0.69349,0.7667,0.6587,0.64141,0.98158,3.42761,0.00164636,0.00164636,0.00164636
237,1089.22,0.53788,0.43496,1.06332,0.79107,0.62001,0.70102,0.57698,0.78976,1.12744,3.18716,0.00164628,0.00164628,0.00164628
238,1093.63,0.54155,0.44693,1.05332,0.74947,0.62409,0.67305,0.53483,0.79411,1.13614,3.54579,0.00164619,0.00164619,0.00164619
239,1098.07,0.50674,0.40354,1.03407,0.81653,0.59524,0.77169,0.63743,0.64071,0.92649,3.72365,0.00164611,0.00164611,0.00164611
240,1102.45,0.5382,0.41681,1.05932,0.82446,0.68868,0.76596,0.66001,0.55747,1.01079,3.84061,0.00164602,0.00164602,0.00164602
241,1106.79,0.51016,0.41003,1.04052,0.77189,0.61899,0.72177,0.58542,0.65031,1.4931,3.21486,0.00164594,0.00164594,0.00164594
242,1111.17,0.55348,0.44321,1.06561,0.67286,0.6746,0.64406,0.52445,0.66127,1.32715,3.02032,0.00164585,0.00164585,0.00164585
243,1115.57,0.51264,0.41633,1.03486,0.78184,0.68933,0.68619,0.57561,0.63215,1.04029,3.35068,0.00164577,0.00164577,0.00164577
244,1119.97,0.54131,0.45636,1.06571,0.6807,0.57177,0.67798,0.55345,0.788,1.23457,2.28431,0.00164569,0.00164569,0.00164569
245,1124.37,0.55581,0.4411,1.07291,0.72106,0.5939,0.6537,0.52323,0.71536,1.28283,2.4445,0.0016456,0.0016456,0.0016456
246,1128.79,0.52614,0.42972,1.00869,0.68343,0.67092,0.67671,0.54864,0.69471,1.44121,2.98651,0.00164552,0.00164552,0.00164552
247,1133.23,0.53885,0.41547,1.03874,0.61734,0.59524,0.63145,0.54321,0.63962,1.29776,3.5818,0.00164543,0.00164543,0.00164543
248,1137.67,0.53012,0.42007,1.03301,0.7809,0.66341,0.69081,0.60733,0.55345,1.02657,4.58762,0.00164535,0.00164535,0.00164535
249,1142.06,0.53973,0.43805,1.06006,0.7701,0.49533,0.60683,0.4815,0.6998,1.68994,3.08986,0.00164526,0.00164526,0.00164526
250,1146.44,0.54645,0.4276,1.08287,0.72996,0.44775,0.58336,0.48205,0.811,1.5496,3.14052,0.00164518,0.00164518,0.00164518
251,1150.82,0.54458,0.42782,1.07527,0.64659,0.49206,0.5982,0.49503,0.72005,1.77112,2.58815,0.0016451,0.0016451,0.0016451
252,1155.26,0.5209,0.42775,1.03817,0.52449,0.69327,0.58576,0.49102,0.83545,1.55045,3.19761,0.00164501,0.00164501,0.00164501
253,1159.69,0.5413,0.42175,1.04727,0.58038,0.50794,0.55228,0.40719,0.8737,1.61987,3.40736,0.00164493,0.00164493,0.00164493
254,1164.39,0.5264,0.42789,1.04905,0.62995,0.58033,0.58408,0.42403,0.91365,1.72095,3.17076,0.00164484,0.00164484,0.00164484
255,1169.05,0.55093,0.4411,1.05587,0.65398,0.60344,0.70132,0.58167,0.66189,1.32801,3.65313,0.00164475,0.00164475,0.00164475
256,1173.52,0.52162,0.42757,1.03135,0.72165,0.74314,0.76512,0.66626,0.58633,1.00174,4.08745,0.00164467,0.00164467,0.00164467
257,1178.12,0.50277,0.41184,1.0055,0.50507,0.72211,0.73087,0.61529,0.72295,1.00172,3.62775,0.00164458,0.00164458,0.00164458
258,1182.71,0.52008,0.41941,1.02427,0.50609,0.5726,0.5705,0.46877,0.91809,1.44307,3.07768,0.00164449,0.00164449,0.00164449
259,1187.09,0.51633,0.41816,1.06337,0.60835,0.6746,0.7355,0.5948,0.61967,0.93773,3.44907,0.0016444,0.0016444,0.0016444
260,1191.64,0.50998,0.41702,1.02831,0.8217,0.54623,0.79289,0.62643,0.58173,0.95695,3.65994,0.00164432,0.00164432,0.00164432
261,1196.04,0.52223,0.42716,1.05391,0.88188,0.66667,0.88361,0.78035,0.48981,0.79405,4.26513,0.00164423,0.00164423,0.00164423
262,1200.54,0.49964,0.41668,1.02668,0.83815,0.62698,0.83375,0.70704,0.51216,0.91325,3.24339,0.00164415,0.00164415,0.00164415
263,1204.96,0.51029,0.40969,1.03513,0.70332,0.80952,0.81892,0.69454,0.53674,0.78312,4.30361,0.00164406,0.00164406,0.00164406
264,1209.34,0.54592,0.42598,1.09984,0.67363,0.79857,0.79951,0.54815,0.91187,1.11583,2.89395,0.00164398,0.00164398,0.00164398
265,1213.76,0.52154,0.44778,1.0379,0.86921,0.61777,0.68226,0.5778,0.64328,1.15109,3.79829,0.0016439,0.0016439,0.0016439
266,1218.14,0.50035,0.41002,1.02743,0.91645,0.61905,0.7352,0.59268,0.53235,1.01903,3.85876,0.00164381,0.00164381,0.00164381
267,1222.59,0.50222,0.4058,1.02215,0.71264,0.59512,0.66688,0.5435,0.54621,1.11095,3.34257,0.00164373,0.00164373,0.00164373
268,1226.99,0.51892,0.42028,1.02193,0.75855,0.66417,0.73902,0.64849,0.58291,0.92761,4.00962,0.00164364,0.00164364,0.00164364
269,1231.39,0.52691,0.42113,1.03127,0.77995,0.61905,0.69496,0.50091,0.64444,1.25239,3.50396,0.00164356,0.00164356,0.00164356
270,1235.77,0.51999,0.42661,1.05214,0.67566,0.69778,0.71514,0.58461,0.52245,1.04105,3.51816,0.00164347,0.00164347,0.00164347
271,1240.19,0.50513,0.41074,1.03853,0.9494,0.56245,0.77324,0.66012,0.54275,0.93962,3.8645,0.00164339,0.00164339,0.00164339
272,1244.92,0.51712,0.40536,1.03638,0.72869,0.51587,0.6927,0.59733,0.57018,0.9669,4.42774,0.00164331,0.00164331,0.00164331
273,1249.59,0.54736,0.44013,1.072,0.79763,0.64032,0.67275,0.58387,0.59822,1.02242,4.64808,0.00164322,0.00164322,0.00164322
274,1254.04,0.53947,0.42907,1.05135,0.8368,0.69139,0.77429,0.6401,0.62648,0.87363,2.95496,0.00164313,0.00164313,0.00164313
275,1258.76,0.5059,0.4136,1.01275,0.82514,0.5286,0.6497,0.46617,0.97896,1.37817,2.46246,0.00164304,0.00164304,0.00164304
276,1263.28,0.49051,0.39744,1.00844,0.91123,0.60573,0.72766,0.57032,0.70122,1.11872,3.93283,0.00164295,0.00164295,0.00164295
277,1267.78,0.48647,0.396,1.01795,0.718,0.6746,0.67592,0.6009,0.63058,1.09434,2.90034,0.00164286,0.00164286,0.00164286
278,1272.24,0.53055,0.41784,1.05065,0.74904,0.66225,0.77052,0.65806,0.60068,0.8677,3.76107,0.00164278,0.00164278,0.00164278
279,1276.67,0.52884,0.44747,1.04187,0.76616,0.76101,0.77039,0.67789,0.56613,0.86225,4.17541,0.00164269,0.00164269,0.00164269
280,1281.12,0.52098,0.42249,1.03102,0.75782,0.73954,0.75922,0.64393,0.65541,0.93268,3.2631,0.00164261,0.00164261,0.00164261
281,1285.56,0.53511,0.42015,1.05661,0.60538,0.54762,0.65688,0.53523,0.98296,1.07155,2.42137,0.00164252,0.00164252,0.00164252
282,1289.96,0.50854,0.38681,1.0202,0.87055,0.56349,0.79595,0.67602,0.60583,1.00196,4.02765,0.00164244,0.00164244,0.00164244
283,1294.37,0.48598,0.37962,1.03259,0.73304,0.75493,0.774,0.68413,0.62052,0.94481,3.62654,0.00164236,0.00164236,0.00164236
284,1298.82,0.47928,0.37665,1.0006,0.73071,0.71354,0.72973,0.64139,0.63072,0.94117,3.38938,0.00164227,0.00164227,0.00164227
285,1303.24,0.49497,0.39739,1.00338,0.64301,0.77581,0.73653,0.61818,0.6436,0.95339,2.94158,0.00164219,0.00164219,0.00164219
286,1307.69,0.53139,0.40762,1.04099,0.81918,0.6746,0.73491,0.52684,0.84871,1.16219,2.38533,0.0016421,0.0016421,0.0016421
287,1312.31,0.50699,0.40066,1.02564,0.7534,0.62698,0.70128,0.53842,0.80622,1.14727,2.49073,0.00164202,0.00164202,0.00164202
288,1316.74,0.49849,0.38752,1.0306,0.78063,0.75397,0.7626,0.61837,0.70567,1.13832,2.85498,0.00164193,0.00164193,0.00164193
289,1321.26,0.49904,0.3936,1.01432,0.8014,0.53175,0.67705,0.56839,0.65018,1.38305,3.03161,0.00164184,0.00164184,0.00164184
290,1325.69,0.49843,0.41141,1.02161,0.77829,0.57143,0.69944,0.55619,0.71228,1.33331,3.20586,0.00164176,0.00164176,0.00164176
291,1330.12,0.51227,0.43456,1.01993,0.68778,0.68254,0.7372,0.54449,0.83668,1.1803,2.90713,0.00164167,0.00164167,0.00164167
292,1334.66,0.52408,0.43155,1.03078,0.84199,0.60208,0.70536,0.52855,0.9124,1.29948,2.85927,0.00164159,0.00164159,0.00164159
293,1339.42,0.48063,0.38526,1.00362,0.7187,0.75588,0.73342,0.57332,0.74394,1.21283,3.41582,0.0016415,0.0016415,0.0016415
294,1343.81,0.51188,0.41574,1.02416,0.8512,0.6746,0.79302,0.63535,0.72065,0.98606,3.70001,0.00164141,0.00164141,0.00164141
295,1348.3,0.50835,0.41349,1.02646,0.87064,0.60053,0.66077,0.56858,1.09429,1.04606,2.41267,0.00164133,0.00164133,0.00164133
296,1352.87,0.5257,0.41964,1.05005,0.83134,0.51587,0.59884,0.49846,0.83709,1.15349,3.40668,0.00164124,0.00164124,0.00164124
297,1357.31,0.53091,0.42248,1.0467,0.69295,0.63198,0.68351,0.52579,0.86355,1.22969,3.02496,0.00164115,0.00164115,0.00164115
298,1361.86,0.5089,0.41473,1.0356,0.97503,0.64583,0.8571,0.72613,0.61962,0.76072,3.92486,0.00164107,0.00164107,0.00164107
299,1366.23,0.48756,0.40835,1.01868,0.81493,0.56248,0.68619,0.48864,0.92808,1.32223,2.93387,0.00164098,0.00164098,0.00164098
300,1370.66,0.54236,0.42155,1.0594,0.90697,0.5,0.59624,0.46681,0.84492,1.42617,2.60681,0.0016409,0.0016409,0.0016409
301,1375.08,0.48008,0.39481,1.00432,0.90452,0.47619,0.6566,0.48734,0.98962,1.57316,2.53887,0.00164081,0.00164081,0.00164081
302,1379.49,0.50519,0.42349,1.02509,0.91142,0.60317,0.7331,0.58858,0.82816,1.05273,2.34137,0.00164073,0.00164073,0.00164073
303,1383.93,0.51393,0.40293,1.0525,0.95208,0.7269,0.86089,0.77248,0.51331,0.77781,3.9085,0.00164064,0.00164064,0.00164064
304,1388.37,0.46473,0.39503,0.99642,0.70088,0.67064,0.76916,0.69043,0.53777,0.79578,4.00816,0.00164056,0.00164056,0.00164056
305,1392.76,0.47009,0.38571,1.00287,0.87698,0.72154,0.80864,0.70714,0.57737,0.86524,4.3558,0.00164047,0.00164047,0.00164047
306,1397.16,0.4789,0.36896,1.01628,0.83626,0.6619,0.7881,0.69805,0.57459,0.889,3.99071,0.00164039,0.00164039,0.00164039
307,1401.59,0.51203,0.40587,1.03918,0.69219,0.8079,0.80237,0.65629,0.74717,0.86575,3.54116,0.00164031,0.00164031,0.00164031
308,1406.02,0.50253,0.40957,0.99693,0.83094,0.57786,0.73482,0.59299,0.74904,1.0431,3.39565,0.00164022,0.00164022,0.00164022
309,1410.42,0.50841,0.40101,1.04347,0.76522,0.62698,0.65729,0.5324,0.8711,1.09069,3.6334,0.00164014,0.00164014,0.00164014
310,1415.04,0.50474,0.39219,1.02182,0.83339,0.7417,0.82354,0.71932,0.58042,0.73297,4.51157,0.00164005,0.00164005,0.00164005
311,1419.62,0.48935,0.40771,1.01185,0.8335,0.64455,0.75681,0.60738,0.65762,1.03623,3.21147,0.00163997,0.00163997,0.00163997
312,1424.04,0.51944,0.41269,1.0285,0.71684,0.57626,0.66189,0.47098,0.8604,1.34315,2.1253,0.00163988,0.00163988,0.00163988
313,1428.44,0.48724,0.40093,1.01658,0.6359,0.65079,0.65457,0.55671,0.66768,1.30407,2.84217,0.00163979,0.00163979,0.00163979
314,1432.82,0.50485,0.40204,1.0317,0.60101,0.56669,0.63355,0.43963,0.92766,1.42198,2.93489,0.00163971,0.00163971,0.00163971
315,1437.24,0.53007,0.42391,1.05288,0.80467,0.64519,0.74085,0.59648,0.79592,1.00767,4.11402,0.00163963,0.00163963,0.00163963
316,1441.67,0.52083,0.42752,1.04176,0.84016,0.70635,0.7682,0.70144,0.54192,0.95696,4.3175,0.00163954,0.00163954,0.00163954
317,1446.14,0.50765,0.41302,1.01263,0.69544,0.70635,0.71718,0.60661,0.64942,1.08882,3.86458,0.00163946,0.00163946,0.00163946
318,1450.56,0.5149,0.39247,1.02611,0.90517,0.48538,0.71151,0.60265,0.61829,0.98429,4.14057,0.00163937,0.00163937,0.00163937
319,1454.96,0.51404,0.37639,1.02712,0.79844,0.7104,0.77066,0.65336,0.62318,0.99903,5.04575,0.00163929,0.00163929,0.00163929
320,1459.41,0.49693,0.4029,1.0015,0.6931,0.75397,0.77922,0.64644,0.65722,1.04851,4.29821,0.0016392,0.0016392,0.0016392
321,1463.84,0.50382,0.3923,1.00916,0.94237,0.57937,0.76354,0.65157,0.57798,0.89986,4.40914,0.00163912,0.00163912,0.00163912
322,1468.26,0.50118,0.39206,1.03273,0.88125,0.54656,0.6883,0.57439,0.82268,1.07908,3.74835,0.00163903,0.00163903,0.00163903
323,1472.64,0.48462,0.38846,1.00228,0.62238,0.79365,0.73504,0.61696,0.95199,0.82796,3.38496,0.00163895,0.00163895,0.00163895
324,1477.04,0.5166,0.41137,1.02451,0.92039,0.56349,0.72544,0.58318,0.88864,1.13811,3.54396,0.00163887,0.00163887,0.00163887
325,1481.49,0.54424,0.41443,1.07973,0.8555,0.70712,0.77057,0.52204,0.99438,0.98205,3.21106,0.00163878,0.00163878,0.00163878
326,1485.94,0.53186,0.4094,1.05482,0.786,0.69048,0.79206,0.61612,0.81894,0.8283,3.06002,0.0016387,0.0016387,0.0016387
